contentful_id,ext_id,name,type,address,lat,lon,status,atm_cash_in,work_on_weekend,full_day,working_time,weekdays,saturdays,phone,atm_branch_image
2cVLDTQ9LqvsjeRe473x05,1800,ATM GUBA RIM GUSAR OBA,ATM,"Qusar rayonu, Həzi Aslanov küçəsi (Oba market)",41.4283,48.42842,,False,,,,,,,
AtpTfY1i3dIGPMffJjwBd,248,ATM GUBA RIM GILAZI OBA,ATM,Xızı rayonu Xızı-Altıağac yolunda Giləzi (Oba market),40.85429,48.93536,,False,,,,,,,
3JFrIrCR9uMBnl9APAnOCd,565,ATM GUBA RIM GUBA OBA,ATM,Quba rayonu Mövlud Qonaq küçəsində (Oba market) (Quba mərkəzi xəstəxana yaxınlığı),41.35696,48.49478,,False,,,,,,,
2vkuTuMl5XjNNY2y8NyKIS,2873,ATM RIM XIR SUM BAXKHASH. BRAVO,ATM,"Bağça şəhər yaşayış kompleksi, Sumqayıt ş, 18 B Sulh St, Sunqayıt (Sumqayıt şəhəri ""Bağçaşəhər""də yerləşən Bravo mağazası)",40.57389,49.64231,,True,,,,,,,
1pPs1Q1DZGRRzLZv7ZKXbR,1785,ATM SBC RISH DEDE GORGUD ARAZ,ATM,"Bakı, Suraxanı rayonu, Dədə Qorqud qəsəbəsi (Araz Dədə Qorqud qəsəbəsi)",40.3879,50.0215,,False,,,,,,,
1sJ6U0sRPExB5uFQL7W1p6,361,ATM RIM YEV YEVLAX NEPTUN 2,ATM,ATM RIM YEV YEVLAX NEPTUN 2,40.61452,47.14787,,False,,,,,,,
45W2fQa2BXjdItjmId3Gr3,1769,ATM RIM OGUZ SHEKI BAZARSTORE 2,ATM,"Şəki şəhəri, Mikayl Müşfiq küçəsi (Bazarstore 2)",41.21459,47.13722,,False,,,,,,,
3pS6AwRrFnwyrCUbSXRnJN,2800,ATM RIM XIR SOLITON RASULZADE,ATM,"Bakı, Binəqədi rayonu, M.Ə.Rəsulzadə qəsəbəsi, Azadlıq 12 (Soliton)",40.43903980390977,49.84441356492325,online,True,,,,,,,
5PkF3nZaiWsmuvFFrFNosV,2819,ATM CNV BAZARSTORE AGA NEMATULLA,ATM,"Bakı, Nərimanov rayonu, Ağa Neymatulla k.48 (Bazarstore Ağa Neymatulla)",40.397614,49.877995,online,True,,,,,,,
2yCounYhwS7utsM0jlU9sr,2813,ATM SBC RISH BAZARSTORE SARAYEVO,ATM,"Bakı, Xətai rayonu, Sarayevo küçəsi 136 (Bazarstore Sarayevo)",40.38600640273258,49.96024024885681,online,True,,,,,,,
2eC8NyhWUqarAwXDfhKGN9,2808,ATM RIM GEN GANJA BRANCH-1,ATM,"Gəncə şəhəri, Azərbaycan bayrağı 49A (ABB Gəncə filialı)",40.67883374219593,46.36995483475747,online,True,,,,,,,
2v4R4QyM3DPnTo14H1BBSk,2809,ATM RIM GEN GANJA BRANCH-2,ATM,"Gəncə şəhəri, Azərbaycan bayrağı 49A (ABB Gəncə filialı)",40.67883374219593,46.36995483475747,,True,,,,,,,
3PKgBemob7E8NMVrbJmKes,2823,ATM RİM OGUZ İSMAYİLLİ TOPCU,ATM,"İsmayıllı rayonu, Topçu kəndi (Topçu supermarket)",40.879917,48.069028,,False,,,,,,,
ismPwtCHgv9ob7FaNNtjA,2833,ATM CNV TAMSTORE 20 YANVAR,ATM,"Bakı, Nəsimii rayonu, Moskva prospekti (Tamstore 20 yanvar)",40.406023,49.807291,online,True,,,,,,,
roNK7C84ncHICjvjYCAV6,2816,ATM CNV BRAVO BABEK REC,ATM,Bakı ş. Xətai r. N.Rəfiyev k. 29. (Bravo Babək),40.387791,49.873824,,True,,,,,,,
4XG20mMmzbylAScSosFYFA,2310,ATM CNV SHARIFZADE CR 24/7,ATM,"Bakı, Yasamal rayonu, Şərifzadə küçəsi, 217/23 (24/7 zona)",40.382067,49.804137,,True,True,,,,,,
79IkOhvpiyFRRV5TxU5GB5,347,ATM RIM XIR A-PLUS STORE,ATM,"Binəqədi r., Sulutəpə qəs., Ruslan Allahverdiyev ev. 1 döngə 7 (A-Plus market)",40.431699,49.769746,,False,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/oyuANpHalzH0MsS8xTRbn/52ceb93c9a58113a0ea1e60ba6b5f888/WhatsApp_Image_2025-06-11_at_14.56.45__1_.jpeg
7lcyWg0RWtJuL0ABbpbUCA,1585,ATM RIM XIR ALAT IGTISADI ZONA,ATM,"Bakı, Qaradağ r., Bakı-Səlyan şoss-nin 70-ci km.-də Hacıqabul-Astara yolayrıcında Ələt qəsəbəsi (Ələt İqtisadi zona)",39.969855,49.415215,online,False,True,,,,,,
1OO05AVJA3BUV2i89GuFid,2805,ATM CNV ARAZ MARKET 8 KM,ATM,"Bakı, Nizami rayonu, C.Naxçıvanski küçəsi, 71 (""Araz"" ticarət mərkəzi)",40.40918493454496,49.956404224750806,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/5YIgBTrylLeZp0UUTbsIDs/7cdb6e291cd41c917d0953140047707d/d1c855e7-979f-4f89-9330-f4069b788783.jpg
4ciZypZ85oUfSliYSRvKjb,2803,ATM SUMQAYIT ORDUBAD MARKET,ATM,"Sumqayıt, H.Əliyev pr. 326 (Ordubad market)",40.58307277619844,49.67473426130814,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/2LH0Vg2yHqjqOep0E0Cbga/dae8a8075f8bb73d0fa3b1ca78df7c4c/WhatsApp_Image_2024-05-16_at_15.49.17__1_.jpeg
4QPOUpGLpaXZ4UsmYLrQaA,2804,ATM SUMGAYIT HIPER MARKET,ATM,"Sumqayıt şəh., 10 MKR ev Babək küçəsi 8A",40.568932,49.691457,,True,,,,,,,
2bKWSlkh1r1sqMYcU2hMJ8,240,ATM RIM XIR LOKBATAN BAZARSTORE,ATM,"Bakı, Qaradağ rayonu, Lökbatan qəsəbəsi Lökbatan yolu küçəsi (Bazarstore Lökbatan)",40.307830221097994,49.74955244926426,,False,,,,,,,
5g4yR8HVLcgDAwZZg4EnNU,2801,ATM RIM XIR BILECERI DYV ARAZ,ATM,"Bakı ş., Binəqədi r., Biləcəri,  Yəhya Hüseynov küç., (Araz market - Biləcəri DYV)",40.432162,49.804411,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/4NxIGPB1fVL6Jx06QgvZmc/90926808abd9b964ee852c0226703416/WhatsApp_Image_2025-06-11_at_13.01.59.jpeg
mtskmftc9A2frWgIgcczP,258,ATM RİM XİR BILACARI ARAZ MARKET,ATM,"Bakı, Binəqədi rayonu, Biləcəri qəsəbəsi, Mehdi Hüseynzadə küçəsi (Araz market)",40.437115,49.801995,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/uppF54i4Huuf5xWNQMWYG/e156f9ac4c2864a7251bb312e64bda3b/WhatsApp_Image_2025-06-11_at_13.22.06.jpeg
6ydoKME3sAV4HBD569sBEJ,266,ATM CNV ARAZ S.BAHLULZADE,ATM,"Bakı, Binəqədi rayonu, S.Bəhlulzadə küç. 93 (Araz S.Bəhlulzadə)",40.41396,49.83931,,False,,,,,,,
11SQ1nu0i4K808xDLYbgXg,2818,ATM RIM XIR SARAY ARAZ ASADOV,ATM,"Abşeron rayonu, Saray Qəsəbəsi, General Məhəmməd Əsədov və 20 Yanvar küç. kəsişməsi (Saray Araz market-2)",40.53021,49.71436,,True,,,,,,,
5fb1U4SVfRNMB6B5UCZiUD,2797,ATM RIM XIR BINAGADI MARKAZ ARAZ,ATM,"Bakı, Qaradağ r., Səngəçal qəs. Səlyan şossesi, 43-cü km (BP-Sanqaçal terminal)",40.4668,49.82767,,True,,,,,,,
6QFPbmvnsY9Jct3ycx0njs,2817,ATM RIM XIR ARAZ SARAY PETROL,ATM,"Abşeron rayonu, Saray qəsəbəsi (Araz market Petrol)",40.54801,49.71297,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/7KPlOPBdlMFLJ5oaH9FEPi/fc0c7172a48a7dab756a7757b8c7aed6/78.jpeg
6kW0EO06J8LJ7EH3HisKJS,2802,ATM SBC RISH AMIRCAN GRANDMART,ATM,"Suraxanı rayonu, Əmircan qəsəbəsi, İlqar Məmmədov küçəsi",40.433184,49.983698,,True,,,,,,,
4EIX571zmlfdkouHG0tGrj,2006,ATM SBC RİSH KEND AHMEDLİ OBA,ATM,"Bakı, Xətai rayonu, Kənd Əhmədli qəsəbəsi Seyid Mirhəsən Ağa küçəsi 24/4 (Oba market)",40.38546,49.94351,,False,,,,,,,
3G2u5w79Ihtqc3bqg9dPVC,2827,ATM SBC RISH QARACHUXUR. TAMSTORE,ATM,"Bakı, Suraxanı rayonu, Zaur Şərifov küçəsi (Tam store Qaraçuxur)",40.40127,49.9749,,True,,,,,,,
7trVfPxhprnQjGFgfeWEn2,2824,ATM SBC RISH PIRALLAHI ARAZ,ATM,"Bakı,  Pirallahı rayonu, Kamil Rzayev küç. ",40.45563,50.33721,,True,,,,,,,
4WcZMADUUXOMv4BC8R3H6z,2826,ATM CNV SHAGAN/MARD OBA,ATM,"Bakı, Xəzər r. Mərdəkan qəs. S. Esenin (Oba Mərdəkan)",40.487765483014805,50.13811918080828,,True,True,,,,,,
2OEgUecDAMTMqRuKE62t8j,1830,ATM RİM XİR OBA M. MUSHFIGABAD,ATM,"Bakı, Qaradağ rayonu, Müşviqabad qəsəbəsi (Oba market)",40.463923,49.629655,,False,,,,,,,
1Wxy4kJFt8tehqUlrWykTH,2335,ATM RIM XIR GARADAG BP SANGACAHAL,ATM,"Bakı, Qaradağ r., Səngəçal qəs. Səlyan şossesi, 43-cü km (BP-Sanqaçal terminal)",40.384720315384406,49.82882713584962,,True,True,,,,,,
67S125qrIKGbjA6uJO8im3,2721,ATM RIM GEN GANJA İ.GAYIBOV OBA,ATM,"Gəncə şəh., İ.Qaibov küç. 195 (Oba market)",40.67883374219593,46.36995483475747,,True,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/5TLFr9h2fgL4T4iLdTvMAq/de867e22f33e3ebb4102c8cd7b48e799/WhatsApp_Image_2025-09-11_at_11.16.48.jpeg
5TjOsinijFttMtO7bfEyg,2781,ATM RIM GEN GANJA NUR MARKET,ATM,"Gəncə ş., Azərbaycan əsgəri küçəsi (NUR market)",40.67883374219593,46.36995483475747,,True,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/3Vs6APqmQ1w2BaCy8vgDaC/e36968136c1e5abfe9e389c0cb85ff8f/WhatsApp_Image_2025-09-10_at_16.10.25.jpeg
2k8t14qiUftbDtztBtPdBQ,2364,ATM NAKHCHIVAN MEGASTORE SUPERMARKET 2,ATM,Naxçıvan şəhəri MEGASTORE SUPERMARKET,39.193341,45.409979,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/3GZva9mmbj0dMz2RAVII3i/fe76b7dd40cb6a10ae69fb6e05f884a9/ecedb169-6562-48ee-8d4d-b330b6fbd907.jpg
6Wx7Z1fgSAk8LsVQqsoeXA,2005,ATM RIM AGDAM QUZANLI MARKET,ATM,"Ağdam r., Quzanlı qəsəbəsi, H.Əliyev pr. ",40.163327,47.156348,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/7kZpscXGFjLGdd4Xg5IWYF/d57a2de1a5fbf5d49dc98d3dee245df4/WhatsApp_Image_2023-08-17_at_12.00.45.jpeg
73CIH9lCAUin0yYNrT7SiZ,2799,ATM CNV SABUNCHU ARAZ MARKET,ATM,"Bakı, Sabunçu rayonu, Sabunçu qəsəbəsi, Qırmızı küçə 5",40.444828,49.943353,,True,,,,,,,
19xCWHoVHx08l00KMMTlUT,277,ATM RIM XIR ALAT TABRIZ MARKET,ATM,"Bakı, Qaradağ r., Ələt qəsəbəsi, Ələt-Astara yolu, 1-ci Ələt k. (""Təbriz"" market)",39.95334581267796,49.40353455061356,online,False,,,,,,,
2seJDZGj7Tu8bOPll2Tu8e,22,ATM RIM XIR UCUZ MAR SUMGAYIT,ATM,Sumqayıt şəhəri 17 mkr General Məhəmməd Əsədov küçəsi  199 (Ucuz market),40.55927354173856,49.70441447804777,,False,,True,,,,,
2FFpuMwnemvcxw3EvVhQeB,18,ATM CNV HOVSAN OBA MARKET,ATM,"Suraxanı rayonu, Hövsan qəsəbəsi , Çöllük küçəsi 5",40.359425,50.07105,,False,,,,,,,
37JBKdLFIrD7pH9h1Homuf,102,ATM CNV GARAYEV BRANCH 1,ATM,"Nizami rayonu, T.Abbasov və Ə.Hacıyev küç. Kəsişməsi 2453 məhəllə",40.419242,49.933865,,False,,,,,,,
1o3Eh9u4a9ehAXQsgK7Wff,1712,ATM RIM AGD YUXARI LEKI MARKET,ATM,"Bakı-Qazax yolunun 261-ci km (Yuxarı Ləki kəndi, Ləki Market)",40.538446,47.424371,,False,,,,,,,
6IBNV6CXTCPkfg2f7sVsGv,1034,ATM RIM YEV AGDASH 1INCI MARKET,ATM,"Ağdaş r., Məşəd kəndi (1inci market)",40.63019365175335,47.46457721515742,,False,,,,,,,
5bI1G4FRgfrtyTfRXTJgle,456,ATM RIM AGDASH BIRINCI MARKET,ATM,"H.Əliyev pr., 73A",40.640642,47.470164,,False,,,,,,,
1dGaMgdYPHnx3Kda4Xp8YO,170,ATM  AGDASH STORE MARKET,ATM,"Ağdaş rayonu, Xosrov kəndi (Store market)",40.63277,47.572907,,False,,,,,,,
36jbkL9ervMJ5yEtwbfmsp,360,ATM CNV YENI GUNESHLI ARMOSTORE,ATM,"Bakı, Suraxanı r., Yeni Günəşli qəsəbəsi, D yaşayış massivi bina 8 (Armostore)",40.371024,49.978146,,False,,,,,,,
7c0vjCNs99XHCAqTX8NnEj,970,ATM TOVUZ QARAXANLI KENDI,ATM,"Tovuz, Tovuz, Qaraxanlı ",41.04345566976774,45.649950107518286,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/38tDF7ZrvIQD7Ab1RjknQW/9cee1cf03c277c2b85bab5b3cd7a660e/WhatsApp_Image_2025-01-15_at_14.42.20.jpeg
pj4OjvKrlFQOnqfgTRq0o,2571,ATM OGUZ RIM AGDASH BRANCH,ATM,"Ağdaş, H.Əliyev prospekti, 96 (ABB-nin Ağdaş filialı 24/7 sahə)",40.64464509611075,47.47541481995137,,True,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/3bjeym3uJbY35cd9yId6Z1/32791ac114c8c839a79ef369a4e057fd/a59f5101-7fe5-4d34-949d-fa28ab4b8756.jpg
1kTVOJsIsz73hb3X4Kp7ke,2572,ATM OGUZ RIM AGDASH BRANCH,ATM,"Ağdaş, H.Əliyev prospekti, 96 (ABB-nin Ağdaş filialı 24/7 sahə)",40.64464509611075,47.47541481995137,,True,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/25FievUv1iImHNzsZrYdES/1131f74ecb0e5f3a6d6bf050a26ccba9/a59f5101-7fe5-4d34-949d-fa28ab4b8756.jpg
1izOngH1qFuJEJnH6oQzQ4,454,ATM RIM AGD AGDAS MARKET,ATM,"Ağdaş ş., M.İsayev küç. ""Ağdaş"" market (Beş mərtəbəli binanın birinci mərtəbəsi)",40.648036,47.471287,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/5BmhbXPrCV6Xy42eaqJy1a/65d86f395cf955ff6f366b53f04d335d/08113c86-d727-4bb3-8e86-307be2271f8e.jpg
1nQw585PpTVMg9fLDkvWcw,278,ATM RIM YEV AGCABEDI BAZARSTORE,ATM,"Ağcabədi r., Hüsü Hacıyev küç",40.04389591992003,47.44712674755466,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/66pHNUqcpvXSn4qfbn3yWd/d52fe819c761ccae92ef4d6bd6e75a67/24b9cf26-c6e6-4539-b4aa-048af42339d0.jpg
2DfvfwL8JCsEWQ4wyT7xG5,362,ATM RIM YEV AGDASH LEKI HALAL M.,ATM,"Ağdaş rayon,Yuxarı Ləki kəndi (Halal Super market)",40.573779,47.324767,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/51ccKcVVMHXA8j6TYWGXln/6b2ebfb105ee26da60d18fb0e3085af7/51996b46-c14f-42f4-b3e7-8e819fd478ea.jpg
72Tg0DJoWOw4y5dttE2Uee,211,ATM CNV HOKMELI IDEAL MARKET,ATM,"Abşeron r., Bakı-Şamaxı şossesi 12-ci km. (İdeal market)",40.446374069275095,49.70095361852881,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/334LEIOP15WhXGs1lZazyc/1a490f582d2dcb4ebdf0adf39ca858b6/WhatsApp_Image_2024-05-14_at_13.22.31.jpeg
3WbUooYNVijOmVOba63Wsc,366,ATM CNV SUMGAYIT PIONER,ATM,Sumqayıt şəh. 45 məhəllə N.Nərimanov küç. (Pioner market),40.584051058045105,49.679602833348206,,False,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/5JEuo49QtSZP16INy3kkNc/1d2fe5ee67566841f1ee8f26b2992294/WhatsApp_Image_2024-05-16_at_14.52.44.jpeg
hePo9DjPgy9U4UrKJQYVk,236,ATM TOVUZ ASHAGIQUSHCU ARAZ M,ATM,"Tovuz rayonu, Aşağıquşçu kəndi ( market )",40.9668139,45.6559002,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/DNEF6Y6fdDSANOI9Vdc0j/9a7e8112f0c2c2bbc2b756a5c8273488/WhatsApp_Image_2025-01-15_at_17.35.35.jpeg
61VpCpJDVpR3UuUbfgqWe3,201,ATM TOVUZ EYYUBLU KENDI,ATM,"Tovuz, Tovuz, Əyyublu kəndi  (Ticarat mərkəzi)",40.92818093292794,45.81789255357261,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/3j48c6z1R5KFwVHvutetsg/64a123783c359fa8d29ddd5cbb8d5b6a/WhatsApp_Image_2025-01-16_at_08.13.07.jpeg
6JjSnXVNSr5c1ntoyP0zjU,921,ATM CNV MASAZIR GARABAG MARKET,ATM,"Xırdalan şəhəri, Masazır qəsəbəsi, qacqinlar üçün yeni yaşayış  ""Qarabağ"" marketin ərazisi",40.484856,49.781844,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/7EqlOD4RtpBaaADcUrm26/f679a7b8d5aa1e05177d7840e54ffbaf/WhatsApp_Image_2024-05-14_at_14.36.07.jpeg
4S50NNACl91LL1gtaMHJ7v,938,ATM CNV SUM 17-CI MAH EL MARKET,ATM,"Sumqayıt, 17-ci Məhəllə, Əşya bazarı (Qayalı)",40.59203441545845,49.66035397700388,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/3xXEAxWIg6mpcyY7SvOfP/86b400be99735712aae4451bd43ddf4c/WhatsApp_Image_2024-05-16_at_15.16.08.jpeg
3nUzGCpAIWMdqzAPT2achT,1025,ATM CNV TAGIYEV SHEHERCIK GRANDMART,ATM,Stansiya Sumqayıt şəhərciyi (Grandmart),40.557397,49.587704,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1Yj31QUimQLZ7Bk0pIIerI/ec0497b3d764f02c5035045614b010a2/WhatsApp_Image_2024-05-17_at_13.24.18.jpeg
10CGppKHiBTtgsWlej8JkR,2317,ATM RIM GEN SHAMKIR BRAVO,ATM,"Şəmkir r., M.Ə.Sabir küçəsi 15 (Bravo Şəmkir)",40.853387,46.031344,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/2XZgD0bkvha2fnnec9j4RJ/5438d2f24adb43b5ac304669c20096f7/WhatsApp_Image_2025-01-16_at_10.12.39.jpeg
5N9i3FFfMlX6aV0cMCbc4J,2268,ATM RIM GEN SHAMKIR KUR QES,ATM,"Şəmkir, Kür qəsəbəsi (Market-2)",40.906036376953125,46.18333435058594,,True,True,,,,,,https://images.ctfassets.net/rckhx7d9app2/2HUNd0AWSMkttvev8Es1AN/758134997d5570b896607813bba6a105/WhatsApp_Image_2024-12-25_at_09.48.59.jpeg
33repAtptXgY3vpS5FEmGz,2074,ATM RIM GEN SHAMKIR ZIRVE MARKET,ATM,Şəmkir şəhəri S.Vurğun küçəsi 59C,40.816968,46.013744,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/6ExDQEmO6jaXbgX1SmNIrS/ae4be5d31dd9601ef138509eb1a39f48/WhatsApp_Image_2024-12-25_at_14.03.55.jpeg
1xX8SYfqgGhFGARaXUYZaj,2026,ATM RIM GEN SHAMKIR SEYFALI KEND,ATM,"Şəmkir rayonu,Seyfəli kəndi ( ""Əlihüseynli"" market )",40.75804138183594,46.13218307495117,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/XQhPd9MfTvcmfE2VnV8Vq/53d4cbdef0e26d94663afc5eadc30f64/WhatsApp_Image_2025-01-16_at_10.58.43.jpeg
7A5WeX9dgSoDIErwMuUxFi,1858,ATM RIM GEN SHAMKIR KECHILI KEN,ATM,"Şəmkir rayonu, Keçili kəndi, Aşıq Məsim küçəsi, ""Elmir"" şadlıq sarayında yerləşən gözəllik salonu",40.86296463012695,46.1319694519043,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/Gtt08bXoGIy7cogX1s5he/47712e56049ae4dfc8d112705357fe95/WhatsApp_Image_2024-12-25_at_09.16.31.jpeg
72NOd02TGPd51SoISUvBXj,1857,ATM RIM GEN OBA ZAYAM CIRDAXAN,ATM,"Şəmkir rayonu, Zəyəm Cırdaxan kəndi, ""Oba"" market",40.88614001331207,45.823961127058915,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/4bMJHdNqrgyXxNaCW8I4hH/701965bd640b649685e4f2096485207d/WhatsApp_Image_2024-12-25_at_16.38.02.jpeg
6OCkkQuFHtoIL9nQS98YVm,1844,ATM RIM GEN SHAMKIR CHENLIBEL K,ATM,"Şəmkir rayonu, Çənlibel kəndi, Əziz Əliyev küç. 141",40.736359349152686,45.876675387982445,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1g0qm9rX9pop0NIWgVZrHp/b615ca2629c0fec86bc0112b5b0e0020/WhatsApp_Image_2025-01-18_at_14.17.19.jpeg
44mL6bv95zMPyalDCpYilw,1843,ATM RIM GEN SHAMKIR DALLAR QES,ATM,"Şəmkir rayonu, Dəllər qəsəbəsi, M.Əsədov küç. 10 ",40.86807171178731,46.035563324060746,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/5RCBdNmebsRRemplqtt5GR/eae278d87028e750fb0398bb9503c279/WhatsApp_Image_2024-12-25_at_11.04.38.jpeg
16P46BtcCCFqmPDmktONI2,1037,ATM RIM GEN SHAMKIR STANSIYA,ATM,"Şəmkir, Təzəkənd qəsəbəsi (Şəmkir dəmir yolu stansiyası, market)",40.83558185619012,46.14895179949743,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/2HKvOxPEnzqPaNl5sqUzxL/c65ff759a6bb797433151ac0e9fc7861/WhatsApp_Image_2024-12-25_at_08.24.47.jpeg
3SEzfZHAIH3VKc8tuJRj7N,774,ATM RIM GEN SHAMKIR ZUMRUD MAR-2,ATM,"Şəmkir, Dəllər (""Zümrüd"" Market)",40.877960046983134,46.02822894818403,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/16UMxOHFQ2LRSfIUt69Qn6/3c2e03f953da948ca34f50821ad495a4/WhatsApp_Image_2024-12-25_at_11.36.32.jpeg
3GDULtOA5f9E4xwzDaTFxe,724,ATM RIM GEN SHAMKIR ZUMRUD MAR,ATM,"Şəmkir şəhəri S.Vurğun kuçəsi 1(""Zümrüd"" Market)",40.80845508143643,46.011625364971025,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1U5nVZejvlYp8lOrSYgEbt/f654461271900b59c661565b579990ac/WhatsApp_Image_2024-12-25_at_13.52.17.jpeg
5UxVS5Rm2NP0O3b8qV2yIU,604,ATM RIM GEN SHAMKIR CHINARLI QES,ATM,"Şəmkir, Çinarlı qəsəbəsi, ""Göysu"" market",40.78054386242497,46.10962366307333,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/4Ej5YuUuf5SqkLBFBFWBne/5d150c3a666d5ddfd3d3a11d4c9ac073/WhatsApp_Image_2025-01-16_at_10.39.39.jpeg
77HOJiTYB9xtq3WUjCUX8Z,603,ATM RIM GEN SHAMKIR APTEK,ATM,"Şəmkir, 20 Yanvar küç., (Aptek)",40.827083,46.027557,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/3oCp4i24zQBjdVe2uADoFT/bfa76cce011407142ff64e025dda6e79/WhatsApp_Image_2024-12-25_at_14.26.41.jpeg
4ki71OQmcWcfsNrtmaHTlU,493,ATM RIM GEN SHAMKIR OBA,ATM,"Şəmkir şəhəri, N.Nərmanov küç,ev 36 (Oba market)",40.82791863759396,46.03316042503847,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/5fJOr6Rmwn0dz4j859ZNP8/1c8545f7f8f60de952a1dcc8eac0e0cf/WhatsApp_Image_2024-12-25_at_14.46.28__1_.jpeg
3m740Xrv4bxmGl5bcFCiLX,328,ATM RIM GEN SHAMKIR BAZARSTORE,ATM,"Şəmkir, Elşən Allahverdiyev küç. (""Bazarstore"")",40.840772,46.039142,,False,False,,,,,,https://images.ctfassets.net/rckhx7d9app2/3Z65c2DW7IvSL8L2XDWEJ8/b3713744e3b625c473933f6631160f92/WhatsApp_Image_2024-12-25_at_11.55.44.jpeg
7g8Ae4jkD8KOpNydMw2BnL,145,ATM RIM GEN SHAMKIR DUYERLI OBA,ATM,"Şəmkir ray.,DÜYƏRLİ K (Oba market)",40.91224174293924,45.849760757744306,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/6iWeDtL2RdxLvPGyaB0oEa/065916dc1a5b2acff9db6957f4750012/WhatsApp_Image_2024-12-25_at_16.21.30.jpeg
C3VLC2mOeBlso8Kbr85A0,2176,ATM RIM QAZAX SHIXLI MARKET,ATM,"Qazax rayonu, Şıxlı qəsəbəsi ( market)",41.3253564602294,45.08129201689551,,True,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1rvcqDJH8XsVTjZoD0P9Ns/5e6a34e91f56ee8993a84289894aba04/WhatsApp_Image_2025-01-15_at_08.41.03.jpeg
6lBXtdPhA93oxT7wCS9QhO,1326,ATM QAZAX AVIA PETROL,ATM,"Qazax -Çaylı yolu, QƏrb Qapısı restoranın yanı",41.1032,45.338827,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/6JeGJyrdDz2puP32OQoelq/28e8f693560232b9d40f27e308b79025/WhatsApp_Image_2025-01-15_at_11.17.28.jpeg
1l3fEaylGRXzR54Gt7RMpl,1012,ATM QAZAX IK MARKET,ATM,"Qazax, Ə.A.Şıxlinski və Ş.İ.Xətai küçələrinin kəsişməsi (İk market)",41.096924507411124,45.35013761924103,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/7pvJVftK6BdFrtYYiQa5Gm/02142ec3cb489088f6a1ac599086ebbe/WhatsApp_Image_2025-01-15_at_11.34.56.jpeg
1Eb1zmvzvHBIOcejELtbBx,998,ATM QAZAX KEMERLI K. ELVIN MARKET,ATM,Qazax rayonu Kəmərli kəndi,41.22004754785183,45.12276684184158,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/1dcP85BnLXvg4WcL0x1mj3/344de60f81aaa32a51e24d64f4275f07/WhatsApp_Image_2025-01-15_at_10.39.43.jpeg
5l4c0OjkFtt7jIwHswWnLe,978,ATM GAZAKH MURAD MARKET,ATM,Qazax Şəh. N.Nərimanov 72C (“Murad Market”),41.09803950538207,45.342922309969794,,False,,,,,,,https://images.ctfassets.net/rckhx7d9app2/37gf4ORkMdXAnx7miT1tHV/e9dc0f6d0ddefa801582f9d34a0855c6/WhatsApp_Image_2025-01-15_at_11.26.32.jpeg
